datetime,season,temp,atemp,humidity,windspeed
2012/8/7 16:00,3,31.16,36.365,66,19.0012
2012/8/7 17:00,3,31.98,37.12,62,8.9981
2012/8/7 18:00,3,31.16,35.605,62,11.0014
2012/8/7 19:00,3,31.16,36.365,66,7.0015
2012/8/7 20:00,3,30.34,34.85,70,8.9981
2012/8/7 21:00,3,29.52,34.85,74,0
2012/8/7 22:00,3,29.52,34.85,74,7.0015
2012/8/7 23:00,3,29.52,34.85,79,0
2012/8/8 0:00,3,28.7,33.335,84,0
2012/8/8 1:00,3,29.52,34.85,79,0
2012/8/8 2:00,3,28.7,33.335,84,0
2012/8/8 3:00,3,28.7,33.335,84,0
2012/8/8 4:00,3,28.7,33.335,84,0
2012/8/8 5:00,3,27.88,31.82,89,11.0014
2012/8/8 6:00,3,28.7,33.335,84,11.0014
2012/8/8 7:00,3,28.7,33.335,84,11.0014
2012/8/8 8:00,3,30.34,36.365,72,6.0032
2012/8/8 9:00,3,31.16,36.365,66,0
2012/8/8 10:00,3,32.8,37.12,52,8.9981
2012/8/8 11:00,3,32.8,37.12,52,0
2012/8/8 12:00,3,32.8,37.12,52,0
2012/8/8 13:00,3,32.8,37.12,52,0
2012/8/8 14:00,3,32.8,37.12,52,16.9979
2012/8/8 15:00,3,34.44,37.88,44,12.998
2012/8/8 16:00,3,32.8,37.12,49,19.0012
2012/8/8 17:00,3,32.8,37.88,55,19.0012
2012/8/8 18:00,3,31.98,36.365,55,11.0014
2012/8/8 19:00,3,31.16,36.365,66,15.0013
2012/8/8 20:00,3,30.34,34.85,66,12.998
2012/8/8 21:00,3,30.34,34.85,66,7.0015
2012/8/8 22:00,3,29.52,34.85,74,7.0015
2012/8/8 23:00,3,29.52,34.09,70,8.9981
2012/8/9 0:00,3,29.52,34.85,74,12.998
2012/8/9 1:00,3,28.7,33.335,79,8.9981
2012/8/9 2:00,3,28.7,33.335,84,6.0032
2012/8/9 3:00,3,27.88,31.82,83,6.0032
2012/8/9 4:00,3,27.88,31.82,89,8.9981
2012/8/9 5:00,3,27.06,29.545,94,0
2012/8/9 6:00,3,27.06,30.305,83,11.0014
2012/8/9 7:00,3,28.7,33.335,84,11.0014
2012/8/9 8:00,3,29.52,34.85,74,7.0015
2012/8/9 9:00,3,31.16,36.365,66,11.0014
2012/8/9 10:00,3,32.8,37.88,55,15.0013
2012/8/9 11:00,3,34.44,37.88,44,0
2012/8/9 12:00,3,34.44,37.88,44,7.0015
2012/8/9 13:00,3,35.26,39.395,41,7.0015
2012/8/9 14:00,3,36.08,38.635,32,15.0013
2012/8/9 15:00,3,36.08,38.635,32,15.0013
2012/8/9 16:00,3,35.26,38.635,39,16.9979
2012/8/9 17:00,3,35.26,37.88,36,16.9979
2012/8/9 18:00,3,33.62,37.88,46,16.9979
2012/8/9 19:00,3,32.8,37.88,55,12.998
2012/8/9 20:00,3,28.7,32.575,54,19.0012
2012/8/9 21:00,3,28.7,32.575,58,11.0014
2012/8/9 22:00,3,27.06,31.06,69,15.0013
2012/8/9 23:00,3,27.06,31.06,74,0
2012/8/10 0:00,3,28.7,32.575,65,6.0032
2012/8/10 1:00,3,28.7,32.575,65,7.0015
2012/8/10 2:00,3,28.7,33.335,74,11.0014
2012/8/10 3:00,3,29.52,34.85,79,12.998
2012/8/10 4:00,3,28.7,33.335,84,19.0012
2012/8/10 5:00,3,28.7,33.335,84,19.0012
2012/8/10 6:00,3,26.24,28.79,89,19.9995
2012/8/10 7:00,3,26.24,28.79,89,7.0015
2012/8/10 8:00,3,25.42,27.275,91,11.0014
2012/8/10 9:00,3,26.24,28.79,89,0
2012/8/10 10:00,3,27.06,29.545,89,7.0015
2012/8/10 11:00,3,27.88,31.82,79,8.9981
2012/8/10 12:00,3,30.34,34.85,66,23.9994
2012/8/10 13:00,3,31.16,35.605,58,23.9994
2012/8/10 14:00,3,31.16,35.605,58,23.9994
2012/8/10 15:00,3,32.8,37.12,52,30.0026
2012/8/10 16:00,3,31.98,36.365,55,19.9995
2012/8/10 17:00,3,32.8,37.12,52,19.0012
2012/8/10 18:00,3,31.16,35.605,62,19.9995
2012/8/10 19:00,3,31.16,35.605,62,19.0012
2012/8/10 20:00,3,30.34,34.85,66,19.9995
2012/8/10 21:00,3,30.34,34.85,66,16.9979
2012/8/10 22:00,3,29.52,34.85,74,19.0012
2012/8/10 23:00,3,29.52,34.09,70,19.0012
2012/8/11 0:00,3,28.7,32.575,70,19.0012
2012/8/11 1:00,3,27.06,31.06,74,15.0013
2012/8/11 2:00,3,26.24,29.545,78,12.998
2012/8/11 3:00,3,25.42,28.79,83,11.0014
2012/8/11 4:00,3,25.42,28.79,83,7.0015
2012/8/11 5:00,3,25.42,28.03,88,7.0015
2012/8/11 6:00,3,25.42,28.03,88,7.0015
2012/8/11 7:00,3,26.24,28.79,83,6.0032
2012/8/11 8:00,3,27.06,30.305,83,7.0015
2012/8/11 9:00,3,27.88,31.82,79,12.998
2012/8/11 10:00,3,29.52,34.09,62,6.0032
2012/8/11 11:00,3,30.34,34.85,66,11.0014
2012/8/11 12:00,3,31.16,35.605,58,15.0013
2012/8/11 13:00,3,32.8,37.12,49,23.9994
2012/8/11 14:00,3,32.8,37.12,49,19.9995
2012/8/11 15:00,3,32.8,36.365,46,19.0012
2012/8/11 16:00,3,32.8,36.365,46,19.9995
2012/8/11 17:00,3,30.34,34.85,66,23.9994
2012/8/11 18:00,3,28.7,33.335,74,19.9995
2012/8/11 19:00,3,27.06,29.545,89,7.0015
2012/8/11 20:00,3,27.06,29.545,89,27.9993
2012/8/11 21:00,3,27.06,29.545,89,11.0014
2012/8/11 22:00,3,27.06,29.545,89,11.0014
2012/8/11 23:00,3,27.06,30.305,78,11.0014
2012/8/12 0:00,3,26.24,30.305,73,8.9981
2012/8/12 1:00,3,25.42,29.545,78,8.9981
2012/8/12 2:00,3,26.24,30.305,69,8.9981
2012/8/12 3:00,3,25.42,29.545,73,6.0032
2012/8/12 4:00,3,26.24,30.305,69,6.0032
2012/8/12 5:00,3,26.24,31.06,61,12.998
2012/8/12 6:00,3,26.24,30.305,65,11.0014
2012/8/12 7:00,3,26.24,30.305,65,8.9981
2012/8/12 8:00,3,27.06,31.06,54,15.0013
2012/8/12 9:00,3,28.7,32.575,48,15.0013
2012/8/12 10:00,3,28.7,32.575,51,11.0014
2012/8/12 11:00,3,30.34,33.335,42,11.0014
2012/8/12 12:00,3,30.34,33.335,42,12.998
2012/8/12 13:00,3,31.98,34.85,40,0
2012/8/12 14:00,3,31.16,34.09,40,12.998
2012/8/12 15:00,3,31.16,34.09,40,8.9981
2012/8/12 16:00,3,31.16,34.09,40,7.0015
2012/8/12 17:00,3,32.8,34.85,33,0
2012/8/12 18:00,3,31.98,34.09,35,7.0015
2012/8/12 19:00,3,30.34,32.575,40,8.9981
2012/8/12 20:00,3,29.52,32.575,45,0
2012/8/12 21:00,3,29.52,33.335,51,6.0032
2012/8/12 22:00,3,28.7,32.575,58,8.9981
2012/8/12 23:00,3,27.88,31.82,61,0
2012/8/13 0:00,3,27.06,31.06,65,7.0015
2012/8/13 1:00,3,27.06,31.06,65,6.0032
2012/8/13 2:00,3,26.24,30.305,69,7.0015
2012/8/13 3:00,3,26.24,30.305,69,0
2012/8/13 4:00,3,26.24,30.305,69,7.0015
2012/8/13 5:00,3,26.24,30.305,69,7.0015
2012/8/13 6:00,3,25.42,29.545,73,6.0032
2012/8/13 7:00,3,27.06,31.06,65,8.9981
2012/8/13 8:00,3,29.52,33.335,51,6.0032
2012/8/13 9:00,3,30.34,33.335,45,0
2012/8/13 10:00,3,31.16,34.09,40,0
2012/8/13 11:00,3,31.16,34.09,40,6.0032
2012/8/13 12:00,3,31.98,34.85,40,12.998
2012/8/13 13:00,3,31.98,34.85,40,11.0014
2012/8/13 14:00,3,32.8,34.85,33,7.0015
2012/8/13 15:00,3,33.62,36.365,34,15.0013
2012/8/13 16:00,3,32.8,35.605,36,6.0032
2012/8/13 17:00,3,32.8,35.605,36,11.0014
2012/8/13 18:00,3,31.16,34.85,52,19.0012
2012/8/13 19:00,3,30.34,34.09,58,11.0014
2012/8/13 20:00,3,30.34,34.09,62,15.0013
2012/8/13 21:00,3,29.52,34.09,66,12.998
2012/8/13 22:00,3,29.52,34.09,62,22.0028
2012/8/13 23:00,3,28.7,32.575,70,15.0013
2012/8/14 0:00,3,28.7,33.335,74,15.0013
2012/8/14 1:00,3,27.88,31.82,79,16.9979
2012/8/14 2:00,3,27.88,31.82,83,12.998
2012/8/14 3:00,3,27.88,31.82,83,12.998
2012/8/14 4:00,3,27.88,31.82,83,12.998
2012/8/14 5:00,3,27.88,31.82,89,12.998
2012/8/14 6:00,3,26.24,28.79,83,12.998
2012/8/14 7:00,3,27.06,30.305,83,6.0032
2012/8/14 8:00,3,27.06,29.545,89,6.0032
2012/8/14 9:00,3,28.7,33.335,74,0
2012/8/14 10:00,3,28.7,33.335,79,7.0015
2012/8/14 11:00,3,30.34,34.09,62,0
2012/8/14 12:00,3,31.98,35.605,49,8.9981
2012/8/14 13:00,3,32.8,36.365,46,6.0032
2012/8/14 14:00,3,33.62,37.12,41,15.0013
2012/8/14 15:00,3,33.62,37.88,46,15.0013
2012/8/14 16:00,3,33.62,37.12,43,15.0013
2012/8/14 17:00,3,31.16,36.365,66,16.9979
2012/8/14 18:00,3,31.16,35.605,62,19.0012
2012/8/14 19:00,3,31.16,36.365,66,12.998
2012/8/14 20:00,3,30.34,35.605,74,15.0013
2012/8/14 21:00,3,30.34,34.09,62,15.0013
2012/8/14 22:00,3,29.52,34.09,66,6.0032
2012/8/14 23:00,3,29.52,34.09,66,11.0014
2012/8/15 0:00,3,28.7,32.575,61,12.998
2012/8/15 1:00,3,28.7,32.575,61,0
2012/8/15 2:00,3,27.88,31.82,65,0
2012/8/15 3:00,3,27.06,31.06,74,7.0015
2012/8/15 4:00,3,26.24,28.79,83,7.0015
2012/8/15 5:00,3,26.24,29.545,78,7.0015
2012/8/15 6:00,3,26.24,29.545,78,7.0015
2012/8/15 7:00,3,27.06,31.06,69,12.998
2012/8/15 8:00,3,28.7,32.575,65,19.0012
2012/8/15 9:00,3,29.52,34.09,62,12.998
2012/8/15 10:00,3,29.52,34.09,62,12.998
2012/8/15 11:00,3,30.34,34.09,58,12.998
2012/8/15 12:00,3,30.34,34.09,55,15.0013
2012/8/15 13:00,3,31.98,35.605,49,12.998
2012/8/15 14:00,3,31.16,34.85,52,19.9995
2012/8/15 15:00,3,31.16,34.85,52,16.9979
2012/8/15 16:00,3,31.16,34.09,48,12.998
2012/8/15 17:00,3,30.34,34.09,55,19.0012
2012/8/15 18:00,3,30.34,33.335,51,15.0013
2012/8/15 19:00,3,28.7,32.575,61,8.9981
2012/8/15 20:00,3,28.7,32.575,61,8.9981
2012/8/15 21:00,3,28.7,32.575,61,12.998
2012/8/15 22:00,3,28.7,32.575,61,11.0014
2012/8/15 23:00,3,27.88,31.82,65,7.0015
2012/8/16 0:00,3,27.06,31.06,69,0
2012/8/16 1:00,3,26.24,30.305,73,0
2012/8/16 2:00,3,26.24,30.305,69,12.998
2012/8/16 3:00,3,25.42,29.545,73,16.9979
2012/8/16 4:00,3,25.42,29.545,73,15.0013
2012/8/16 5:00,3,24.6,28.79,78,11.0014
2012/8/16 6:00,3,24.6,28.79,78,11.0014
2012/8/16 7:00,3,26.24,30.305,69,15.0013
2012/8/16 8:00,3,27.88,31.82,61,12.998
2012/8/16 9:00,3,29.52,33.335,54,7.0015
2012/8/16 10:00,3,30.34,33.335,48,8.9981
2012/8/16 11:00,3,31.16,33.335,37,6.0032
2012/8/16 12:00,3,32.8,34.85,33,7.0015
2012/8/16 13:00,3,32.8,34.85,31,15.0013
2012/8/16 14:00,3,33.62,35.605,32,0
2012/8/16 15:00,3,32.8,34.85,33,16.9979
2012/8/16 16:00,3,33.62,35.605,32,15.0013
2012/8/16 17:00,3,33.62,36.365,34,12.998
2012/8/16 18:00,3,32.8,35.605,36,0
2012/8/16 19:00,3,31.16,34.09,40,7.0015
2012/8/16 20:00,3,31.16,34.09,40,6.0032
2012/8/16 21:00,3,30.34,33.335,48,12.998
2012/8/16 22:00,3,29.52,33.335,51,11.0014
2012/8/16 23:00,3,28.7,32.575,54,7.0015
2012/8/17 0:00,3,27.88,12.12,57,11.0014
2012/8/17 1:00,3,27.06,12.12,65,7.0015
2012/8/17 2:00,3,27.06,12.12,61,8.9981
2012/8/17 3:00,3,26.24,12.12,65,7.0015
2012/8/17 4:00,3,26.24,12.12,73,11.0014
2012/8/17 5:00,3,26.24,12.12,73,7.0015
2012/8/17 6:00,3,25.42,12.12,78,8.9981
2012/8/17 7:00,3,26.24,12.12,73,7.0015
2012/8/17 8:00,3,27.88,12.12,65,8.9981
2012/8/17 9:00,3,28.7,12.12,58,7.0015
2012/8/17 10:00,3,30.34,12.12,55,11.0014
2012/8/17 11:00,3,31.16,12.12,52,19.0012
2012/8/17 12:00,3,33.62,12.12,41,15.0013
2012/8/17 13:00,3,34.44,12.12,36,26.0027
2012/8/17 14:00,3,35.26,12.12,34,27.9993
2012/8/17 15:00,3,35.26,12.12,30,31.0009
2012/8/17 16:00,3,34.44,12.12,32,30.0026
2012/8/17 17:00,3,33.62,12.12,36,22.0028
2012/8/17 18:00,3,33.62,12.12,38,16.9979
2012/8/17 19:00,3,30.34,12.12,55,26.0027
2012/8/17 20:00,3,29.52,12.12,58,15.0013
2012/8/17 21:00,3,27.88,12.12,69,19.9995
2012/8/17 22:00,3,27.06,12.12,83,12.998
2012/8/17 23:00,3,26.24,12.12,83,15.0013
2012/8/18 0:00,3,26.24,28.79,83,15.0013
2012/8/18 1:00,3,25.42,27.275,94,11.0014
2012/8/18 2:00,3,25.42,28.03,88,11.0014
2012/8/18 3:00,3,25.42,28.03,88,12.998
2012/8/18 4:00,3,25.42,29.545,73,15.0013
2012/8/18 5:00,3,24.6,28.79,78,16.9979
2012/8/18 6:00,3,24.6,28.03,83,15.0013
2012/8/18 7:00,3,24.6,28.03,83,15.0013
2012/8/18 8:00,3,26.24,30.305,69,16.9979
2012/8/18 9:00,3,27.06,31.06,65,19.0012
2012/8/18 10:00,3,28.7,32.575,54,11.0014
2012/8/18 11:00,3,29.52,33.335,51,0
2012/8/18 12:00,3,31.16,33.335,37,12.998
2012/8/18 13:00,3,30.34,32.575,40,12.998
2012/8/18 14:00,3,31.16,33.335,37,19.0012
2012/8/18 15:00,3,31.16,33.335,37,15.0013
2012/8/18 16:00,3,31.16,33.335,37,16.9979
2012/8/18 17:00,3,31.16,33.335,37,15.0013
2012/8/18 18:00,3,30.34,32.575,37,11.0014
2012/8/18 19:00,3,28.7,31.82,45,11.0014
2012/8/18 20:00,3,28.7,31.82,45,7.0015
2012/8/18 21:00,3,27.06,31.06,61,0
2012/8/18 22:00,3,27.06,31.06,61,0
2012/8/18 23:00,3,26.24,30.305,65,6.0032
2012/8/19 0:00,3,27.06,31.06,57,6.0032
2012/8/19 1:00,3,26.24,30.305,65,0
2012/8/19 2:00,3,25.42,30.305,69,6.0032
2012/8/19 3:00,3,25.42,30.305,61,11.0014
2012/8/19 4:00,3,25.42,30.305,65,11.0014
2012/8/19 5:00,3,24.6,29.545,73,8.9981
2012/8/19 6:00,3,25.42,30.305,69,7.0015
2012/8/19 7:00,3,25.42,30.305,69,8.9981
2012/8/19 8:00,3,26.24,30.305,69,7.0015
2012/8/19 9:00,3,27.06,31.06,74,0
2012/8/19 10:00,3,27.88,31.82,69,0
2012/8/19 11:00,3,26.24,29.545,78,11.0014
2012/8/19 12:00,3,26.24,30.305,73,0
2012/8/19 13:00,3,26.24,28.79,83,8.9981
2012/8/19 14:00,3,26.24,30.305,73,0
2012/8/19 15:00,3,26.24,30.305,65,0
2012/8/19 16:00,3,27.06,31.06,65,0
2012/8/19 17:00,3,26.24,29.545,78,7.0015
2012/8/19 18:00,3,26.24,29.545,78,7.0015
2012/8/19 19:00,3,26.24,30.305,73,8.9981
2012/8/19 20:00,3,26.24,30.305,73,12.998
2012/8/19 21:00,3,25.42,29.545,78,6.0032
2012/8/19 22:00,3,25.42,29.545,78,11.0014
2012/8/19 23:00,3,25.42,29.545,73,0
2012/9/1 0:00,3,30.34,34.09,62,7.0015
2012/9/1 1:00,3,29.52,34.85,74,8.9981
2012/9/1 2:00,3,28.7,32.575,70,11.0014
2012/9/1 3:00,3,28.7,32.575,70,7.0015
2012/9/1 4:00,3,28.7,32.575,70,0
2012/9/1 5:00,3,27.88,31.82,79,0
2012/9/1 6:00,3,27.88,31.82,79,0
2012/9/1 7:00,3,30.34,34.09,58,8.9981
2012/9/1 8:00,3,31.16,35.605,58,16.9979
2012/9/1 9:00,3,31.16,35.605,58,12.998
2012/9/1 10:00,3,31.98,36.365,55,12.998
2012/9/1 11:00,3,32.8,37.88,55,15.0013
2012/9/1 12:00,3,32.8,37.88,55,11.0014
2012/9/1 13:00,3,33.62,38.635,52,6.0032
2012/9/1 14:00,3,35.26,39.395,44,11.0014
2012/9/1 15:00,3,35.26,39.395,44,19.0012
2012/9/1 16:00,3,34.44,39.395,49,11.0014
2012/9/1 17:00,3,33.62,38.635,52,0
2012/9/1 18:00,3,33.62,38.635,52,0
2012/9/1 19:00,3,31.98,37.12,62,0
2012/9/1 20:00,3,31.16,36.365,67,16.9979
2012/9/1 21:00,3,26.24,28.79,89,0
2012/9/1 22:00,3,27.06,29.545,89,0
2012/9/1 23:00,3,27.06,29.545,89,6.0032
2012/9/2 0:00,3,27.06,29.545,89,6.0032
2012/9/2 1:00,3,27.06,29.545,89,0
2012/9/2 2:00,3,27.06,29.545,89,0
2012/9/2 3:00,3,27.06,29.545,89,6.0032
2012/9/2 4:00,3,27.06,29.545,89,0
2012/9/2 5:00,3,27.06,29.545,89,0
2012/9/2 6:00,3,27.06,29.545,89,0
2012/9/2 7:00,3,27.06,29.545,94,6.0032
2012/9/2 8:00,3,27.88,31.82,89,6.0032
2012/9/2 9:00,3,28.7,33.335,84,0
2012/9/2 10:00,3,29.52,34.85,79,0
2012/9/2 11:00,3,30.34,34.85,70,0
2012/9/2 12:00,3,30.34,34.85,70,0
2012/9/2 13:00,3,29.52,34.85,74,6.0032
2012/9/2 14:00,3,29.52,34.85,79,6.0032
2012/9/2 15:00,3,30.34,35.605,74,8.9981
2012/9/2 16:00,3,30.34,34.85,70,0
2012/9/2 17:00,3,31.16,36.365,66,6.0032
2012/9/2 18:00,3,30.34,35.605,74,0
2012/9/2 19:00,3,28.7,33.335,84,15.0013
2012/9/2 20:00,3,28.7,33.335,84,11.0014
2012/9/2 21:00,3,28.7,32.575,70,11.0014
2012/9/2 22:00,3,27.88,31.82,83,8.9981
2012/9/2 23:00,3,27.06,29.545,89,6.0032
2012/9/3 0:00,3,27.06,29.545,94,0
2012/9/3 1:00,3,27.88,31.82,89,11.0014
2012/9/3 2:00,3,27.06,29.545,89,7.0015
2012/9/3 3:00,3,27.06,29.545,89,8.9981
2012/9/3 4:00,3,27.06,29.545,89,6.0032
2012/9/3 5:00,3,27.06,29.545,89,0
2012/9/3 6:00,3,27.06,29.545,94,0
2012/9/3 7:00,3,27.88,31.82,85,0
2012/9/3 8:00,3,28.7,33.335,84,7.0015
2012/9/3 9:00,3,28.7,33.335,84,8.9981
2012/9/3 10:00,3,30.34,35.605,74,15.0013
2012/9/3 11:00,3,30.34,34.85,70,19.0012
2012/9/3 12:00,3,31.16,35.605,62,19.9995
2012/9/3 13:00,3,31.16,36.365,66,16.9979
2012/9/3 14:00,3,30.34,34.85,70,19.9995
2012/9/3 15:00,3,30.34,34.85,70,15.0013
2012/9/3 16:00,3,30.34,34.85,70,15.0013
2012/9/3 17:00,3,30.34,34.85,70,8.9981
2012/9/3 18:00,3,30.34,34.85,66,11.0014
2012/9/3 19:00,3,29.52,34.85,74,12.998
2012/9/3 20:00,3,29.52,34.09,76,7.0015
2012/9/3 21:00,3,29.52,34.09,76,7.0015
2012/9/3 22:00,3,28.7,33.335,84,8.9981
2012/9/3 23:00,3,28.7,33.335,84,16.9979
2012/9/4 0:00,3,28.7,33.335,84,16.9979
2012/9/4 1:00,3,27.88,31.82,82,8.9981
2012/9/4 2:00,3,27.88,31.82,82,8.9981
2012/9/4 3:00,3,27.06,29.545,89,6.0032
2012/9/4 4:00,3,27.06,29.545,89,0
2012/9/4 5:00,3,27.06,29.545,89,0
2012/9/4 6:00,3,27.88,31.82,89,7.0015
2012/9/4 7:00,3,27.88,31.82,89,7.0015
2012/9/4 8:00,3,28.7,33.335,84,11.0014
2012/9/4 9:00,3,29.52,34.85,79,15.0013
2012/9/4 10:00,3,29.52,34.85,74,16.9979
2012/9/4 11:00,3,30.34,34.85,70,19.0012
2012/9/4 12:00,3,31.16,36.365,70,19.0012
2012/9/4 13:00,3,32.8,37.88,55,30.0026
2012/9/4 14:00,3,32.8,37.88,55,27.9993
2012/9/4 15:00,3,32.8,38.635,59,31.0009
2012/9/4 16:00,3,31.16,36.365,70,27.9993
2012/9/4 17:00,3,31.16,36.365,70,23.9994
2012/9/4 18:00,3,31.16,37.12,75,15.0013
2012/9/4 19:00,3,31.16,36.365,70,15.0013
2012/9/4 20:00,3,30.34,34.85,70,16.9979
2012/9/4 21:00,3,30.34,35.605,74,16.9979
2012/9/4 22:00,3,30.34,34.85,70,19.0012
2012/9/4 23:00,3,29.52,34.85,74,19.9995
2012/9/5 0:00,3,29.52,34.85,74,16.9979
2012/9/5 1:00,3,28.7,33.335,84,12.998
2012/9/5 2:00,3,28.7,33.335,84,12.998
2012/9/5 3:00,3,28.7,33.335,79,19.0012
2012/9/5 4:00,3,28.7,33.335,79,19.0012
2012/9/5 5:00,3,28.7,33.335,79,19.9995
2012/9/5 6:00,3,28.7,33.335,79,19.0012
2012/9/5 7:00,3,28.7,33.335,79,16.9979
2012/9/5 8:00,3,29.52,34.85,74,12.998
2012/9/5 9:00,3,30.34,34.85,70,16.9979
2012/9/5 10:00,3,31.16,36.365,70,11.0014
2012/9/5 11:00,3,31.98,37.12,62,11.0014
2012/9/5 12:00,3,31.98,38.635,70,7.0015
2012/9/5 13:00,3,32.8,39.395,63,11.0014
2012/9/5 14:00,3,33.62,39.395,56,7.0015
2012/9/5 15:00,3,31.98,38.635,70,12.998
2012/9/5 16:00,3,31.16,36.365,70,16.9979
2012/9/5 17:00,3,31.16,36.365,66,16.9979
2012/9/5 18:00,3,31.16,37.12,75,12.998
2012/9/5 19:00,3,30.34,34.85,70,11.0014
2012/9/5 20:00,3,29.52,35.605,84,11.0014
2012/9/5 21:00,3,29.52,34.85,79,0
2012/9/5 22:00,3,29.52,34.85,79,0
2012/9/5 23:00,3,28.7,33.335,84,6.0032
2012/9/6 0:00,3,28.7,33.335,84,6.0032
2012/9/6 1:00,3,28.7,33.335,84,0
2012/9/6 2:00,3,29.52,34.85,79,0
2012/9/6 3:00,3,28.7,33.335,84,7.0015
2012/9/6 4:00,3,28.7,33.335,84,6.0032
2012/9/6 5:00,3,28.7,33.335,84,12.998
2012/9/6 6:00,3,28.7,33.335,84,6.0032
2012/9/6 7:00,3,28.7,33.335,84,7.0015
2012/9/6 8:00,3,28.7,33.335,79,0
2012/9/6 9:00,3,27.06,29.545,94,8.9981
2012/9/6 10:00,3,27.06,29.545,94,8.9981
2012/9/6 11:00,3,28.7,33.335,84,11.0014
2012/9/6 12:00,3,29.52,34.85,79,15.0013
2012/9/6 13:00,3,29.52,34.85,79,7.0015
2012/9/6 14:00,3,30.34,35.605,74,6.0032
2012/9/6 15:00,3,30.34,34.85,66,12.998
2012/9/6 16:00,3,30.34,34.85,70,15.0013
2012/9/6 17:00,3,30.34,34.85,70,16.9979
2012/9/6 18:00,3,29.52,34.09,70,16.9979
2012/9/6 19:00,3,27.88,31.82,74,16.9979
2012/9/6 20:00,3,27.06,30.305,78,15.0013
2012/9/6 21:00,3,26.24,28.79,89,11.0014
2012/9/6 22:00,3,26.24,28.79,89,11.0014
2012/9/6 23:00,3,26.24,28.79,89,11.0014
2012/9/7 0:00,3,26.24,28.79,89,8.9981
2012/9/7 1:00,3,25.42,28.03,88,7.0015
2012/9/7 2:00,3,25.42,28.79,83,6.0032
2012/9/7 3:00,3,25.42,28.79,83,6.0032
2012/9/7 4:00,3,25.42,28.03,88,0
2012/9/7 5:00,3,25.42,28.03,88,0
2012/9/7 6:00,3,25.42,28.03,88,7.0015
2012/9/7 7:00,3,26.24,28.79,89,7.0015
2012/9/7 8:00,3,27.06,30.305,83,7.0015
2012/9/7 9:00,3,28.7,33.335,79,8.9981
2012/9/7 10:00,3,29.52,34.85,74,8.9981
2012/9/7 11:00,3,31.16,35.605,62,8.9981
2012/9/7 12:00,3,31.98,37.12,59,11.0014
2012/9/7 13:00,3,32.8,38.635,59,16.9979
2012/9/7 14:00,3,32.8,38.635,59,16.9979
2012/9/7 15:00,3,32.8,37.88,55,16.9979
2012/9/7 16:00,3,32.8,37.88,55,19.0012
2012/9/7 17:00,3,31.98,37.12,59,22.0028
2012/9/7 18:00,3,31.16,35.605,62,19.9995
2012/9/7 19:00,3,30.34,34.09,62,19.0012
2012/9/7 20:00,3,29.52,34.09,66,15.0013
2012/9/7 21:00,3,28.7,33.335,74,11.0014
2012/9/7 22:00,3,28.7,33.335,74,15.0013
2012/9/7 23:00,3,27.06,29.545,89,16.9979
2012/9/8 0:00,3,27.06,29.545,89,16.9979
2012/9/8 1:00,3,27.06,29.545,89,19.0012
2012/9/8 2:00,3,27.06,29.545,89,22.0028
2012/9/8 3:00,3,27.06,29.545,89,15.0013
2012/9/8 4:00,3,27.06,29.545,94,15.0013
2012/9/8 5:00,3,27.06,29.545,94,16.9979
2012/9/8 6:00,3,27.06,29.545,89,19.0012
2012/9/8 7:00,3,27.06,29.545,89,19.0012
2012/9/8 8:00,3,28.7,33.335,79,22.0028
2012/9/8 9:00,3,28.7,33.335,74,26.0027
2012/9/8 10:00,3,30.34,34.85,70,26.0027
2012/9/8 11:00,3,31.16,35.605,62,30.0026
2012/9/8 12:00,3,32.8,37.88,55,32.9975
2012/9/8 13:00,3,33.62,38.635,52,35.0008
2012/9/8 14:00,3,33.62,38.635,52,30.0026
2012/9/8 15:00,3,22.96,26.515,88,16.9979
2012/9/8 16:00,3,22.96,26.515,88,12.998
2012/9/8 17:00,3,23.78,27.275,83,12.998
2012/9/8 18:00,3,23.78,27.275,83,8.9981
2012/9/8 19:00,3,23.78,27.275,88,7.0015
2012/9/8 20:00,3,23.78,27.275,88,6.0032
2012/9/8 21:00,3,24.6,28.03,83,11.0014
2012/9/8 22:00,3,23.78,27.275,78,19.9995
2012/9/8 23:00,3,23.78,27.275,73,11.0014
2012/9/9 0:00,3,22.96,26.515,73,12.998
2012/9/9 1:00,3,22.96,26.515,73,15.0013
2012/9/9 2:00,3,22.14,25.76,77,19.0012
2012/9/9 3:00,3,22.14,25.76,73,15.0013
2012/9/9 4:00,3,21.32,25,77,16.9979
2012/9/9 5:00,3,21.32,25,77,12.998
2012/9/9 6:00,3,21.32,25,77,12.998
2012/9/9 7:00,3,22.14,25.76,73,11.0014
2012/9/9 8:00,3,23.78,27.275,68,15.0013
2012/9/9 9:00,3,25.42,30.305,61,16.9979
2012/9/9 10:00,3,26.24,31.06,57,19.9995
2012/9/9 11:00,3,27.06,31.06,47,16.9979
2012/9/9 12:00,3,27.06,31.06,47,0
2012/9/9 13:00,3,27.88,31.82,39,0
2012/9/9 14:00,3,29.52,32.575,30,19.0012
2012/9/9 15:00,3,29.52,32.575,32,16.9979
2012/9/9 16:00,3,27.88,31.82,36,19.0012
2012/9/9 17:00,3,28.7,31.82,37,16.9979
2012/9/9 18:00,3,27.06,31.06,36,16.9979
2012/9/9 19:00,3,27.06,31.06,36,16.9979
2012/9/9 20:00,3,25.42,31.06,41,19.0012
