datetime,season,holiday,workingday,casual,registered,count
2012/8/5 3:00,3,0,0,9,32,41
2012/8/5 4:00,3,0,0,3,11,14
2012/8/5 5:00,3,0,0,1,18,19
2012/8/5 6:00,3,0,0,7,12,19
2012/8/5 7:00,3,0,0,18,50,68
2012/8/5 8:00,3,0,0,27,81,108
2012/8/5 9:00,3,0,0,61,168,229
2012/8/5 10:00,3,0,0,111,253,364
2012/8/5 11:00,3,0,0,155,282,437
2012/8/5 12:00,3,0,0,161,330,491
2012/8/5 13:00,3,0,0,208,315,523
2012/8/5 14:00,3,0,0,161,365,526
2012/8/5 15:00,3,0,0,164,286,450
2012/8/5 16:00,3,0,0,143,278,421
2012/8/5 17:00,3,0,0,122,260,382
2012/8/5 18:00,3,0,0,75,154,229
2012/8/5 19:00,3,0,0,46,139,185
2012/8/5 20:00,3,0,0,53,140,193
2012/8/5 21:00,3,0,0,51,157,208
2012/8/5 22:00,3,0,0,57,100,157
2012/8/5 23:00,3,0,0,29,58,87
2012/8/6 0:00,3,0,1,9,24,33
2012/8/6 1:00,3,0,1,1,10,11
2012/8/6 2:00,3,0,1,0,5,5
2012/8/6 3:00,3,0,1,0,5,5
2012/8/6 4:00,3,0,1,3,8,11
2012/8/6 5:00,3,0,1,2,23,25
2012/8/6 6:00,3,0,1,4,137,141
2012/8/6 7:00,3,0,1,14,393,407
2012/8/6 8:00,3,0,1,27,578,605
2012/8/6 9:00,3,0,1,28,248,276
2012/8/6 10:00,3,0,1,54,159,213
2012/8/6 11:00,3,0,1,108,152,260
2012/8/6 12:00,3,0,1,72,213,285
2012/8/6 13:00,3,0,1,85,204,289
2012/8/6 14:00,3,0,1,99,188,287
2012/8/6 15:00,3,0,1,91,183,274
2012/8/6 16:00,3,0,1,88,363,451
2012/8/6 17:00,3,0,1,112,746,858
2012/8/6 18:00,3,0,1,100,743,843
2012/8/6 19:00,3,0,1,109,531,640
2012/8/6 20:00,3,0,1,89,368,457
2012/8/6 21:00,3,0,1,72,245,317
2012/8/6 22:00,3,0,1,50,157,207
2012/8/6 23:00,3,0,1,16,97,113
2012/8/7 0:00,3,0,1,15,32,47
2012/8/7 1:00,3,0,1,2,16,18
2012/8/7 2:00,3,0,1,6,7,13
2012/8/7 3:00,3,0,1,0,6,6
2012/8/7 4:00,3,0,1,2,7,9
2012/8/7 5:00,3,0,1,3,33,36
2012/8/7 6:00,3,0,1,3,176,179
2012/8/7 7:00,3,0,1,21,481,502
2012/8/7 8:00,3,0,1,41,664,705
2012/8/7 9:00,3,0,1,44,283,327
2012/8/7 10:00,3,0,1,89,161,250
2012/8/7 11:00,3,0,1,84,130,214
2012/8/7 12:00,3,0,1,86,197,283
2012/8/7 13:00,3,0,1,68,185,253
2012/8/7 14:00,3,0,1,76,185,261
2012/8/7 15:00,3,0,1,100,206,306
2012/8/7 16:00,3,0,1,101,344,445
2012/8/7 17:00,3,0,1,125,743,868
2012/8/7 18:00,3,0,1,103,711,814
2012/8/7 19:00,3,0,1,104,506,610
2012/8/7 20:00,3,0,1,74,374,448
2012/8/7 21:00,3,0,1,70,247,317
2012/8/7 22:00,3,0,1,43,181,224
2012/8/7 23:00,3,0,1,18,120,138
2012/8/8 0:00,3,0,1,12,46,58
2012/8/8 1:00,3,0,1,3,20,23
2012/8/8 2:00,3,0,1,1,5,6
2012/8/8 3:00,3,0,1,1,6,7
2012/8/8 4:00,3,0,1,1,6,7
2012/8/8 5:00,3,0,1,3,40,43
2012/8/8 6:00,3,0,1,4,169,173
2012/8/8 7:00,3,0,1,24,458,482
2012/8/8 8:00,3,0,1,48,689,737
2012/8/8 9:00,3,0,1,33,308,341
2012/8/8 10:00,3,0,1,63,151,214
2012/8/8 11:00,3,0,1,80,159,239
2012/8/8 12:00,3,0,1,63,217,280
2012/8/8 13:00,3,0,1,101,212,313
2012/8/8 14:00,3,0,1,63,173,236
2012/8/8 15:00,3,0,1,110,168,278
2012/8/8 16:00,3,0,1,113,328,441
2012/8/8 17:00,3,0,1,107,751,858
2012/8/8 18:00,3,0,1,117,745,862
2012/8/8 19:00,3,0,1,119,567,686
2012/8/8 20:00,3,0,1,76,424,500
2012/8/8 21:00,3,0,1,70,311,381
2012/8/8 22:00,3,0,1,35,198,233
2012/8/8 23:00,3,0,1,16,120,136
2012/8/9 0:00,3,0,1,16,51,67
2012/8/9 1:00,3,0,1,5,23,28
2012/8/9 2:00,3,0,1,2,12,14
2012/8/9 3:00,3,0,1,1,5,6
2012/8/9 4:00,3,0,1,0,10,10
2012/8/9 5:00,3,0,1,4,37,41
2012/8/9 6:00,3,0,1,5,162,167
2012/8/9 7:00,3,0,1,24,451,475
2012/8/9 8:00,3,0,1,28,670,698
2012/8/9 9:00,3,0,1,54,299,353
2012/8/9 10:00,3,0,1,72,133,205
2012/8/9 11:00,3,0,1,94,166,260
2012/8/9 12:00,3,0,1,85,192,277
2012/8/9 13:00,3,0,1,80,201,281
2012/8/9 14:00,3,0,1,86,161,247
2012/8/9 15:00,3,0,1,63,204,267
2012/8/9 16:00,3,0,1,97,320,417
2012/8/9 17:00,3,0,1,111,699,810
2012/8/9 18:00,3,0,1,78,733,811
2012/8/9 19:00,3,0,1,90,533,623
2012/8/9 20:00,3,0,1,91,387,478
2012/8/9 21:00,3,0,1,50,286,336
2012/8/9 22:00,3,0,1,41,218,259
2012/8/9 23:00,3,0,1,19,137,156
2012/8/10 0:00,3,0,1,17,68,85
2012/8/10 1:00,3,0,1,6,35,41
2012/8/10 2:00,3,0,1,6,14,20
2012/8/10 3:00,3,0,1,3,6,9
2012/8/10 4:00,3,0,1,0,7,7
2012/8/10 5:00,3,0,1,4,29,33
2012/8/10 6:00,3,0,1,3,41,44
2012/8/10 7:00,3,0,1,5,128,133
2012/8/10 8:00,3,0,1,7,112,119
2012/8/10 9:00,3,0,1,21,199,220
2012/8/10 10:00,3,0,1,27,166,193
2012/8/10 11:00,3,0,1,73,178,251
2012/8/10 12:00,3,0,1,75,240,315
2012/8/10 13:00,3,0,1,66,224,290
2012/8/10 14:00,3,0,1,71,236,307
2012/8/10 15:00,3,0,1,100,224,324
2012/8/10 16:00,3,0,1,96,371,467
2012/8/10 17:00,3,0,1,111,619,730
2012/8/10 18:00,3,0,1,88,552,640
2012/8/10 19:00,3,0,1,98,394,492
2012/8/10 20:00,3,0,1,55,315,370
2012/8/10 21:00,3,0,1,50,236,286
2012/8/10 22:00,3,0,1,50,168,218
2012/8/10 23:00,3,0,1,33,159,192
2012/8/11 0:00,3,0,0,38,142,180
2012/8/11 1:00,3,0,0,32,84,116
2012/8/11 2:00,3,0,0,19,66,85
2012/8/11 3:00,3,0,0,2,19,21
2012/8/11 4:00,3,0,0,3,7,10
2012/8/11 5:00,3,0,0,2,9,11
2012/8/11 6:00,3,0,0,5,18,23
2012/8/11 7:00,3,0,0,8,54,62
2012/8/11 8:00,3,0,0,30,132,162
2012/8/11 9:00,3,0,0,54,217,271
2012/8/11 10:00,3,0,0,125,282,407
2012/8/11 11:00,3,0,0,203,296,499
2012/8/11 12:00,3,0,0,214,332,546
2012/8/11 13:00,3,0,0,228,341,569
2012/8/11 14:00,3,0,0,248,290,538
2012/8/11 15:00,3,0,0,246,316,562
2012/8/11 16:00,3,0,0,227,304,531
2012/8/11 17:00,3,0,0,220,292,512
2012/8/11 18:00,3,0,0,107,193,300
2012/8/11 19:00,3,0,0,97,178,275
2012/8/11 20:00,3,0,0,31,129,160
2012/8/11 21:00,3,0,0,26,102,128
2012/8/11 22:00,3,0,0,40,128,168
2012/8/11 23:00,3,0,0,42,121,163
2012/8/12 0:00,3,0,0,24,96,120
2012/8/12 1:00,3,0,0,21,92,113
2012/8/12 2:00,3,0,0,19,67,86
2012/8/12 3:00,3,0,0,11,37,48
2012/8/12 4:00,3,0,0,2,8,10
2012/8/12 5:00,3,0,0,1,9,10
2012/8/12 6:00,3,0,0,2,14,16
2012/8/12 7:00,3,0,0,9,30,39
2012/8/12 8:00,3,0,0,35,84,119
2012/8/12 9:00,3,0,0,64,153,217
2012/8/12 10:00,3,0,0,88,240,328
2012/8/12 11:00,3,0,0,167,282,449
2012/8/12 12:00,3,0,0,163,342,505
2012/8/12 13:00,3,0,0,178,365,543
2012/8/12 14:00,3,0,0,213,366,579
2012/8/12 15:00,3,0,0,235,342,577
2012/8/12 16:00,3,0,0,213,300,513
2012/8/12 17:00,3,0,0,186,319,505
2012/8/12 18:00,3,0,0,164,327,491
2012/8/12 19:00,3,0,0,148,317,465
2012/8/12 20:00,3,0,0,96,204,300
2012/8/12 21:00,3,0,0,78,142,220
2012/8/12 22:00,3,0,0,40,141,181
2012/8/12 23:00,3,0,0,25,85,110
2012/8/13 0:00,3,0,1,14,33,47
2012/8/13 1:00,3,0,1,3,11,14
2012/8/13 2:00,3,0,1,1,8,9
2012/8/13 3:00,3,0,1,1,5,6
2012/8/13 4:00,3,0,1,0,11,11
2012/8/13 5:00,3,0,1,3,33,36
2012/8/13 6:00,3,0,1,4,155,159
2012/8/13 7:00,3,0,1,11,425,436
2012/8/13 8:00,3,0,1,25,648,673
2012/8/13 9:00,3,0,1,40,265,305
2012/8/13 10:00,3,0,1,88,111,199
2012/8/13 11:00,3,0,1,94,151,245
2012/8/13 12:00,3,0,1,96,180,276
2012/8/13 13:00,3,0,1,79,175,254
2012/8/13 14:00,3,0,1,85,163,248
2012/8/13 15:00,3,0,1,80,194,274
2012/8/13 16:00,3,0,1,116,348,464
2012/8/13 17:00,3,0,1,102,716,818
2012/8/13 18:00,3,0,1,103,709,812
2012/8/13 19:00,3,0,1,88,467,555
2012/8/13 20:00,3,0,1,58,374,432
2012/8/13 21:00,3,0,1,44,246,290
2012/8/13 22:00,3,0,1,44,148,192
2012/8/13 23:00,3,0,1,28,100,128
2012/8/14 0:00,3,0,1,12,48,60
2012/8/14 1:00,3,0,1,8,19,27
2012/8/14 2:00,3,0,1,2,9,11
2012/8/14 3:00,3,0,1,0,3,3
2012/8/14 4:00,3,0,1,0,5,5
2012/8/14 5:00,3,0,1,1,35,36
2012/8/14 6:00,3,0,1,1,63,64
2012/8/14 7:00,3,0,1,1,178,179
2012/8/14 8:00,3,0,1,27,591,618
2012/8/14 9:00,3,0,1,48,354,402
2012/8/14 10:00,3,0,1,53,155,208
2012/8/14 11:00,3,0,1,69,127,196
2012/8/14 12:00,3,0,1,93,207,300
2012/8/14 13:00,3,0,1,83,203,286
2012/8/14 14:00,3,0,1,80,175,255
2012/8/14 15:00,3,0,1,84,199,283
2012/8/14 16:00,3,0,1,95,363,458
2012/8/14 17:00,3,0,1,78,734,812
2012/8/14 18:00,3,0,1,97,757,854
2012/8/14 19:00,3,0,1,94,533,627
2012/8/14 20:00,3,0,1,65,371,436
2012/8/14 21:00,3,0,1,56,252,308
2012/8/14 22:00,3,0,1,28,161,189
2012/8/14 23:00,3,0,1,53,114,167
2012/8/15 0:00,3,0,1,8,52,60
2012/8/15 1:00,3,0,1,6,31,37
2012/8/15 2:00,3,0,1,1,7,8
2012/8/15 3:00,3,0,1,1,10,11
2012/8/15 4:00,3,0,1,0,4,4
2012/8/15 5:00,3,0,1,4,35,39
2012/8/15 6:00,3,0,1,12,160,172
2012/8/15 7:00,3,0,1,25,467,492
2012/8/15 8:00,3,0,1,40,642,682
2012/8/15 9:00,3,0,1,57,310,367
2012/8/15 10:00,3,0,1,70,163,233
2012/8/15 11:00,3,0,1,80,155,235
2012/8/15 12:00,3,0,1,77,230,307
2012/8/15 13:00,3,0,1,88,206,294
2012/8/15 14:00,3,0,1,94,161,255
2012/8/15 15:00,3,0,1,70,196,266
2012/8/15 16:00,3,0,1,91,340,431
2012/8/15 17:00,3,0,1,102,749,851
2012/8/15 18:00,3,0,1,80,768,848
2012/8/15 19:00,3,0,1,124,525,649
2012/8/15 20:00,3,0,1,72,355,427
2012/8/15 21:00,3,0,1,49,266,315
2012/8/15 22:00,3,0,1,29,197,226
2012/8/15 23:00,3,0,1,18,120,138
2012/8/16 0:00,3,0,1,13,63,76
2012/8/16 1:00,3,0,1,3,18,21
2012/8/16 2:00,3,0,1,0,15,15
2012/8/16 3:00,3,0,1,0,4,4
2012/8/16 4:00,3,0,1,2,3,5
2012/8/16 5:00,3,0,1,7,30,37
2012/8/16 6:00,3,0,1,3,162,165
2012/8/16 7:00,3,0,1,16,448,464
2012/8/16 8:00,3,0,1,33,649,682
2012/8/16 9:00,3,0,1,41,296,337
2012/8/16 10:00,3,0,1,78,121,199
2012/8/16 11:00,3,0,1,83,191,274
2012/8/16 12:00,3,0,1,96,247,343
2012/8/16 13:00,3,0,1,81,219,300
2012/8/16 14:00,3,0,1,72,176,248
2012/8/16 15:00,3,0,1,63,197,260
2012/8/16 16:00,3,0,1,79,340,419
2012/8/16 17:00,3,0,1,130,767,897
2012/8/16 18:00,3,0,1,109,723,832
2012/8/16 19:00,3,0,1,119,558,677
2012/8/16 20:00,3,0,1,100,414,514
2012/8/16 21:00,3,0,1,83,273,356
2012/8/16 22:00,3,0,1,69,185,254
2012/8/16 23:00,3,0,1,58,168,226
2012/8/17 0:00,3,0,1,21,67,88
2012/8/17 1:00,3,0,1,16,38,54
2012/8/17 2:00,3,0,1,4,15,19
2012/8/17 3:00,3,0,1,0,6,6
2012/8/17 4:00,3,0,1,0,9,9
2012/8/17 5:00,3,0,1,2,34,36
2012/8/17 6:00,3,0,1,6,151,157
2012/8/17 7:00,3,0,1,11,368,379
2012/8/17 8:00,3,0,1,43,625,668
2012/8/17 9:00,3,0,1,58,320,378
2012/8/17 10:00,3,0,1,82,149,231
2012/8/17 11:00,3,0,1,98,205,303
2012/8/17 12:00,3,0,1,110,255,365
2012/8/17 13:00,3,0,1,103,254,357
2012/8/17 14:00,3,0,1,128,200,328
2012/8/17 15:00,3,0,1,127,256,383
2012/8/17 16:00,3,0,1,116,372,488
2012/8/17 17:00,3,0,1,144,647,791
2012/8/17 18:00,3,0,1,108,561,669
2012/8/17 19:00,3,0,1,88,403,491
2012/8/17 20:00,3,0,1,97,262,359
2012/8/17 21:00,3,0,1,57,198,255
2012/8/17 22:00,3,0,1,43,170,213
2012/8/17 23:00,3,0,1,21,100,121
2012/8/18 0:00,3,0,0,6,99,105
2012/8/18 1:00,3,0,0,14,78,92
2012/8/18 2:00,3,0,0,4,39,43
2012/8/18 3:00,3,0,0,7,23,30
2012/8/18 4:00,3,0,0,5,8,13
2012/8/18 5:00,3,0,0,2,7,9
2012/8/18 6:00,3,0,0,4,23,27
2012/8/18 7:00,3,0,0,12,52,64
2012/8/18 8:00,3,0,0,28,161,189
2012/8/18 9:00,3,0,0,81,211,292
2012/8/18 10:00,3,0,0,166,314,480
2012/8/18 11:00,3,0,0,180,356,536
2012/8/18 12:00,3,0,0,266,388,654
2012/8/18 13:00,3,0,0,289,355,644
2012/8/18 14:00,3,0,0,242,356,598
2012/8/18 15:00,3,0,0,250,346,596
2012/8/18 16:00,3,0,0,287,354,641
2012/8/18 17:00,3,0,0,256,379,635
2012/8/18 18:00,3,0,0,225,329,554
2012/8/18 19:00,3,0,0,164,324,488
2012/8/18 20:00,3,0,0,99,242,341
2012/8/18 21:00,3,0,0,90,248,338
2012/8/18 22:00,3,0,0,90,171,261
2012/8/18 23:00,3,0,0,60,175,235
2012/8/19 0:00,3,0,0,44,143,187
2012/8/19 1:00,3,0,0,29,102,131
2012/8/19 2:00,3,0,0,16,103,119
2012/8/19 3:00,3,0,0,21,34,55
2012/8/19 4:00,3,0,0,4,22,26
2012/8/19 5:00,3,0,0,3,8,11
2012/8/19 6:00,3,0,0,5,15,20
2012/8/19 7:00,3,0,0,12,29,41
2012/8/19 8:00,3,0,0,34,90,124
2012/8/19 9:00,3,0,0,86,184,270
2012/8/19 10:00,3,0,0,138,287,425
2012/8/19 11:00,3,0,0,83,189,272
2012/8/19 12:00,3,0,0,112,186,298
2012/8/19 13:00,3,0,0,50,112,162
2012/8/19 14:00,3,0,0,41,108,149
2012/8/19 15:00,3,0,0,89,187,276
2012/8/19 16:00,3,0,0,97,259,356
2012/8/19 17:00,3,0,0,76,267,343
2012/8/19 18:00,3,0,0,86,291,377
2012/8/19 19:00,3,0,0,72,269,341
2012/8/19 20:00,3,0,0,61,213,274
2012/8/19 21:00,3,0,0,36,154,190
2012/8/19 22:00,3,0,0,6,50,56
2012/8/19 23:00,3,0,0,7,39,46
2012/9/1 0:00,3,0,0,22,146,168
2012/9/1 1:00,3,0,0,11,68,79
2012/9/1 2:00,3,0,0,8,61,69
2012/9/1 3:00,3,0,0,6,29,35
2012/9/1 4:00,3,0,0,3,9,12
2012/9/1 5:00,3,0,0,2,20,22
2012/9/1 6:00,3,0,0,13,23,36
2012/9/1 7:00,3,0,0,8,58,66
2012/9/1 8:00,3,0,0,28,134,162
2012/9/1 9:00,3,0,0,62,175,237
2012/9/1 10:00,3,0,0,128,289,417
2012/9/1 11:00,3,0,0,219,273,492
2012/9/1 12:00,3,0,0,187,284,471
2012/9/1 13:00,3,0,0,237,267,504
2012/9/1 14:00,3,0,0,240,274,514
2012/9/1 15:00,3,0,0,257,306,563
2012/9/1 16:00,3,0,0,209,253,462
2012/9/1 17:00,3,0,0,205,258,463
2012/9/1 18:00,3,0,0,184,258,442
2012/9/1 19:00,3,0,0,157,235,392
2012/9/1 20:00,3,0,0,67,140,207
2012/9/1 21:00,3,0,0,21,83,104
2012/9/1 22:00,3,0,0,21,57,78
2012/9/1 23:00,3,0,0,57,88,145
2012/9/2 0:00,3,0,0,27,72,99
2012/9/2 1:00,3,0,0,15,58,73
2012/9/2 2:00,3,0,0,28,56,84
2012/9/2 3:00,3,0,0,9,33,42
2012/9/2 4:00,3,0,0,7,15,22
2012/9/2 5:00,3,0,0,2,10,12
2012/9/2 6:00,3,0,0,2,13,15
2012/9/2 7:00,3,0,0,13,29,42
2012/9/2 8:00,3,0,0,30,99,129
2012/9/2 9:00,3,0,0,88,144,232
2012/9/2 10:00,3,0,0,158,230,388
2012/9/2 11:00,3,0,0,226,263,489
2012/9/2 12:00,3,0,0,248,297,545
2012/9/2 13:00,3,0,0,263,230,493
2012/9/2 14:00,3,0,0,249,208,457
2012/9/2 15:00,3,0,0,179,176,355
2012/9/2 16:00,3,0,0,222,252,474
2012/9/2 17:00,3,0,0,219,284,503
2012/9/2 18:00,3,0,0,227,273,500
2012/9/2 19:00,3,0,0,140,152,292
2012/9/2 20:00,3,0,0,63,41,104
2012/9/2 21:00,3,0,0,79,92,171
2012/9/2 22:00,3,0,0,66,100,166
2012/9/2 23:00,3,0,0,53,70,123
2012/9/3 0:00,3,1,0,42,62,104
2012/9/3 1:00,3,1,0,18,37,55
2012/9/3 2:00,3,1,0,10,30,40
2012/9/3 3:00,3,1,0,6,22,28
2012/9/3 4:00,3,1,0,6,5,11
2012/9/3 5:00,3,1,0,1,3,4
2012/9/3 6:00,3,1,0,3,12,15
2012/9/3 7:00,3,1,0,6,37,43
2012/9/3 8:00,3,1,0,36,91,127
2012/9/3 9:00,3,1,0,71,158,229
2012/9/3 10:00,3,1,0,135,224,359
2012/9/3 11:00,3,1,0,187,272,459
2012/9/3 12:00,3,1,0,191,352,543
2012/9/3 13:00,3,1,0,209,357,566
2012/9/3 14:00,3,1,0,163,349,512
2012/9/3 15:00,3,1,0,168,281,449
2012/9/3 16:00,3,1,0,165,335,500
2012/9/3 17:00,3,1,0,181,317,498
2012/9/3 18:00,3,1,0,145,337,482
2012/9/3 19:00,3,1,0,73,301,374
2012/9/3 20:00,3,1,0,78,183,261
2012/9/3 21:00,3,1,0,42,142,184
2012/9/3 22:00,3,1,0,17,104,121
2012/9/3 23:00,3,1,0,12,58,70
2012/9/4 0:00,3,0,1,10,19,29
2012/9/4 1:00,3,0,1,15,9,24
2012/9/4 2:00,3,0,1,1,4,5
2012/9/4 3:00,3,0,1,1,9,10
2012/9/4 4:00,3,0,1,0,8,8
2012/9/4 5:00,3,0,1,1,37,38
2012/9/4 6:00,3,0,1,7,165,172
2012/9/4 7:00,3,0,1,13,480,493
2012/9/4 8:00,3,0,1,15,617,632
2012/9/4 9:00,3,0,1,30,293,323
2012/9/4 10:00,3,0,1,42,130,172
2012/9/4 11:00,3,0,1,39,159,198
2012/9/4 12:00,3,0,1,54,233,287
2012/9/4 13:00,3,0,1,72,203,275
2012/9/4 14:00,3,0,1,72,202,274
2012/9/4 15:00,3,0,1,68,224,292
2012/9/4 16:00,3,0,1,61,397,458
2012/9/4 17:00,3,0,1,110,746,856
2012/9/4 18:00,3,0,1,94,745,839
2012/9/4 19:00,3,0,1,50,502,552
2012/9/4 20:00,3,0,1,47,338,385
2012/9/4 21:00,3,0,1,28,240,268
2012/9/4 22:00,3,0,1,25,154,179
2012/9/4 23:00,3,0,1,12,83,95
2012/9/5 0:00,3,0,1,10,27,37
2012/9/5 1:00,3,0,1,2,11,13
2012/9/5 2:00,3,0,1,0,9,9
2012/9/5 3:00,3,0,1,0,4,4
2012/9/5 4:00,3,0,1,2,3,5
2012/9/5 5:00,3,0,1,1,39,40
2012/9/5 6:00,3,0,1,7,203,210
2012/9/5 7:00,3,0,1,11,489,500
2012/9/5 8:00,3,0,1,33,692,725
2012/9/5 9:00,3,0,1,27,263,290
2012/9/5 10:00,3,0,1,54,181,235
2012/9/5 11:00,3,0,1,61,156,217
2012/9/5 12:00,3,0,1,49,217,266
2012/9/5 13:00,3,0,1,50,184,234
2012/9/5 14:00,3,0,1,34,177,211
2012/9/5 15:00,3,0,1,41,204,245
2012/9/5 16:00,3,0,1,86,344,430
2012/9/5 17:00,3,0,1,83,780,863
2012/9/5 18:00,3,0,1,82,757,839
2012/9/5 19:00,3,0,1,64,598,662
2012/9/5 20:00,3,0,1,55,357,412
2012/9/5 21:00,3,0,1,18,278,296
2012/9/5 22:00,3,0,1,38,181,219
2012/9/5 23:00,3,0,1,24,126,150
2012/9/6 0:00,3,0,1,30,35,65
2012/9/6 1:00,3,0,1,2,16,18
2012/9/6 2:00,3,0,1,1,7,8
2012/9/6 3:00,3,0,1,0,9,9
2012/9/6 4:00,3,0,1,0,8,8
2012/9/6 5:00,3,0,1,3,35,38
2012/9/6 6:00,3,0,1,11,189,200
2012/9/6 7:00,3,0,1,21,461,482
2012/9/6 8:00,3,0,1,24,622,646
2012/9/6 9:00,3,0,1,8,115,123
2012/9/6 10:00,3,0,1,9,40,49
2012/9/6 11:00,3,0,1,10,52,62
2012/9/6 12:00,3,0,1,11,126,137
2012/9/6 13:00,3,0,1,39,152,191
2012/9/6 14:00,3,0,1,38,178,216
2012/9/6 15:00,3,0,1,42,228,270
2012/9/6 16:00,3,0,1,42,374,416
2012/9/6 17:00,3,0,1,67,741,808
2012/9/6 18:00,3,0,1,74,761,835
2012/9/6 19:00,3,0,1,54,504,558
2012/9/6 20:00,3,0,1,50,356,406
2012/9/6 21:00,3,0,1,32,240,272
2012/9/6 22:00,3,0,1,24,193,217
2012/9/6 23:00,3,0,1,19,150,169
2012/9/7 0:00,3,0,1,17,79,96
2012/9/7 1:00,3,0,1,10,19,29
2012/9/7 2:00,3,0,1,1,10,11
2012/9/7 3:00,3,0,1,0,9,9
2012/9/7 4:00,3,0,1,1,7,8
2012/9/7 5:00,3,0,1,1,39,40
2012/9/7 6:00,3,0,1,5,135,140
2012/9/7 7:00,3,0,1,21,465,486
2012/9/7 8:00,3,0,1,29,690,719
2012/9/7 9:00,3,0,1,33,311,344
2012/9/7 10:00,3,0,1,53,171,224
2012/9/7 11:00,3,0,1,81,215,296
2012/9/7 12:00,3,0,1,76,247,323
2012/9/7 13:00,3,0,1,71,283,354
2012/9/7 14:00,3,0,1,66,187,253
2012/9/7 15:00,3,0,1,66,265,331
2012/9/7 16:00,3,0,1,75,395,470
2012/9/7 17:00,3,0,1,88,684,772
2012/9/7 18:00,3,0,1,95,697,792
2012/9/7 19:00,3,0,1,70,498,568
2012/9/7 20:00,3,0,1,51,340,391
2012/9/7 21:00,3,0,1,55,246,301
2012/9/7 22:00,3,0,1,52,247,299
2012/9/7 23:00,3,0,1,28,220,248
2012/9/8 0:00,3,0,0,20,130,150
2012/9/8 1:00,3,0,0,10,107,117
2012/9/8 2:00,3,0,0,9,68,77
2012/9/8 3:00,3,0,0,3,40,43
2012/9/8 4:00,3,0,0,3,8,11
2012/9/8 5:00,3,0,0,2,13,15
2012/9/8 6:00,3,0,0,8,26,34
2012/9/8 7:00,3,0,0,11,71,82
2012/9/8 8:00,3,0,0,33,197,230
2012/9/8 9:00,3,0,0,87,261,348
2012/9/8 10:00,3,0,0,100,322,422
2012/9/8 11:00,3,0,0,173,405,578
2012/9/8 12:00,3,0,0,220,474,694
2012/9/8 13:00,3,0,0,233,435,668
2012/9/8 14:00,3,0,0,260,366,626
2012/9/8 15:00,3,0,0,175,337,512
2012/9/8 16:00,3,0,0,19,95,114
2012/9/8 17:00,3,0,0,52,119,171
2012/9/8 18:00,3,0,0,27,140,167
2012/9/8 19:00,3,0,0,28,187,215
2012/9/8 20:00,3,0,0,28,166,194
2012/9/8 21:00,3,0,0,26,155,181
2012/9/8 22:00,3,0,0,18,176,194
2012/9/8 23:00,3,0,0,12,121,133
2012/9/9 0:00,3,0,0,18,106,124
2012/9/9 1:00,3,0,0,20,104,124
2012/9/9 2:00,3,0,0,15,81,96
2012/9/9 3:00,3,0,0,14,32,46
2012/9/9 4:00,3,0,0,12,16,28
2012/9/9 5:00,3,0,0,16,39,55
2012/9/9 6:00,3,0,0,11,24,35
2012/9/9 7:00,3,0,0,20,50,70
2012/9/9 8:00,3,0,0,27,143,170
2012/9/9 9:00,3,0,0,85,214,299
2012/9/9 10:00,3,0,0,172,323,495
2012/9/9 11:00,3,0,0,194,391,585
2012/9/9 12:00,3,0,0,247,510,757
2012/9/9 13:00,3,0,0,238,491,729
2012/9/9 14:00,3,0,0,232,415,647
2012/9/9 15:00,3,0,0,284,412,696
2012/9/9 16:00,3,0,0,228,473,701
2012/9/9 17:00,3,0,0,213,458,671
2012/9/9 18:00,3,0,0,156,404,560
2012/9/9 19:00,3,0,0,134,362,496
2012/9/9 20:00,3,0,0,91,265,356
2012/9/9 21:00,3,0,0,57,149,206
2012/9/9 22:00,3,0,0,64,125,189
2012/9/9 23:00,3,0,0,22,70,92
2012/9/10 0:00,3,0,1,6,35,41
2012/9/10 1:00,3,0,1,7,11,18
2012/9/10 2:00,3,0,1,11,6,17
2012/9/10 3:00,3,0,1,5,7,12
2012/9/10 4:00,3,0,1,1,4,5
2012/9/10 5:00,3,0,1,4,36,40
2012/9/10 6:00,3,0,1,8,172,180
2012/9/10 7:00,3,0,1,20,427,447
2012/9/10 8:00,3,0,1,33,697,730
2012/9/10 9:00,3,0,1,40,321,361
2012/9/10 10:00,3,0,1,42,168,210
2012/9/10 11:00,3,0,1,69,167,236
2012/9/10 12:00,3,0,1,76,256,332
2012/9/10 13:00,3,0,1,72,251,323
2012/9/10 14:00,3,0,1,107,233,340
2012/9/10 15:00,3,0,1,115,231,346
2012/9/10 16:00,3,0,1,108,380,488
2012/9/10 17:00,3,0,1,127,744,871
2012/9/10 18:00,3,0,1,111,857,968
2012/9/10 19:00,3,0,1,71,562,633
2012/9/10 20:00,3,0,1,34,356,390
2012/9/10 21:00,3,0,1,29,256,285
2012/9/10 22:00,3,0,1,15,144,159
2012/9/10 23:00,3,0,1,7,86,93
2012/9/11 0:00,3,0,1,5,27,32
2012/9/11 1:00,3,0,1,0,10,10
2012/9/11 2:00,3,0,1,1,5,6
2012/9/11 3:00,3,0,1,1,7,8
2012/9/11 4:00,3,0,1,1,8,9
2012/9/11 5:00,3,0,1,3,41,44
2012/9/11 6:00,3,0,1,11,200,211
2012/9/11 7:00,3,0,1,24,572,596
2012/9/11 8:00,3,0,1,48,702,750
2012/9/11 9:00,3,0,1,35,323,358
